"COUNTRY","POPULATION (M)","GDP (B, USD)","G20 RANK","OECD RANK","ASIA RANK","OVERALL RANK","POST CITY","POST COUNTRY","TYPE OF POST","POST TYPE TITLE"
"South Africa","55.9","295","17","","","25","Nouakchott","Mauritania","Embassy / High Commission","Embassy"
"South Africa","55.9","295","17","","","25","Port Louis","Mauritius","Embassy / High Commission","High Commission"
"South Africa","55.9","295","17","","","25","Mexico City","Mexico","Embassy / High Commission","Embassy"
"South Africa","55.9","295","17","","","25","Rabat","Morocco","Embassy / High Commission","Embassy"
"South Africa","55.9","295","17","","","25","Maputo","Mozambique","Embassy / High Commission","High Commission"
"South Africa","55.9","295","17","","","25","Windhoek","Namibia","Embassy / High Commission","High Commission"
"South Africa","55.9","295","17","","","25","The Hague","Netherlands","Embassy / High Commission","Embassy"
"South Africa","55.9","295","17","","","25","Wellington","New Zealand","Embassy / High Commission","High Commission"
"South Africa","55.9","295","17","","","25","Niamey","Niger","Embassy / High Commission","Embassy"
"South Africa","55.9","295","17","","","25","Abuja","Nigeria","Embassy / High Commission","High Commission"
"South Africa","55.9","295","17","","","25","Oslo","Norway","Embassy / High Commission","Embassy"
"South Africa","55.9","295","17","","","25","Muscat","Oman","Embassy / High Commission","Embassy"
"South Africa","55.9","295","17","","","25","Islamabad","Pakistan","Embassy / High Commission","High Commission"
"South Africa","55.9","295","17","","","25","Lima","Peru","Embassy / High Commission","Embassy"
"South Africa","55.9","295","17","","","25","Manila","Philippines","Embassy / High Commission","Embassy"
"South Africa","55.9","295","17","","","25","Warsaw","Poland","Embassy / High Commission","Embassy"
"South Africa","55.9","295","17","","","25","Lisbon","Portugal","Embassy / High Commission","Embassy"
"South Africa","55.9","295","17","","","25","Doha","Qatar","Embassy / High Commission","Embassy"
"South Africa","55.9","295","17","","","25","Bucharest","Romania","Embassy / High Commission","Embassy"
"South Africa","55.9","295","17","","","25","Moscow","Russian Federation","Embassy / High Commission","Embassy"
"South Africa","55.9","295","17","","","25","Kigali","Rwanda","Embassy / High Commission","High Commission"
"South Africa","55.9","295","17","","","25","Sao Tome","Sao Tome and Principe","Embassy / High Commission","Embassy"
"South Africa","55.9","295","17","","","25","Riyadh","Saudi Arabia","Embassy / High Commission","Embassy"
"South Africa","55.9","295","17","","","25","Dakar","Senegal","Embassy / High Commission","Embassy"
"South Africa","55.9","295","17","","","25","Singapore","Singapore","Embassy / High Commission","High Commission"
"South Africa","55.9","295","17","","","25","Juba","South Sudan","Embassy / High Commission","Embassy"
"South Africa","55.9","295","17","","","25","Madrid","Spain","Embassy / High Commission","Embassy"
"South Africa","55.9","295","17","","","25","Colombo","Sri Lanka","Embassy / High Commission","High Commission"
"South Africa","55.9","295","17","","","25","Khartoum","Sudan","Embassy / High Commission","Embassy"
"South Africa","55.9","295","17","","","25","Mbabane","Swaziland","Embassy / High Commission","High Commission"
"South Africa","55.9","295","17","","","25","Stockholm","Sweden","Embassy / High Commission","Embassy"
"South Africa","55.9","295","17","","","25","Bern","Switzerland","Embassy / High Commission","Embassy"
"South Africa","55.9","295","17","","","25","Damascus","Syrian Arab Republic","Embassy / High Commission","Embassy"
"South Africa","55.9","295","17","","","25","Dar Es Salaam","Tanzania United Republic of","Embassy / High Commission","High Commission"
"South Africa","55.9","295","17","","","25","Bangkok","Thailand","Embassy / High Commission","Embassy"
"South Africa","55.9","295","17","","","25","Port of Spain","Trinidad and Tobago","Embassy / High Commission","High Commission"
"South Africa","55.9","295","17","","","25","Tunis","Tunisia","Embassy / High Commission","Embassy"
"South Africa","55.9","295","17","","","25","Ankara","Turkey","Embassy / High Commission","Embassy"
"South Africa","55.9","295","17","","","25","Kampala","Uganda","Embassy / High Commission","High Commission"
"South Africa","55.9","295","17","","","25","Kiev","Ukraine","Embassy / High Commission","Embassy"
"South Africa","55.9","295","17","","","25","Abu Dhabi","United Arab Emirates","Embassy / High Commission","Embassy"
"South Africa","55.9","295","17","","","25","London","United Kingdom","Embassy / High Commission","High Commission"
"South Africa","55.9","295","17","","","25","Washington DC","United States","Embassy / High Commission","Embassy"
"South Africa","55.9","295","17","","","25","Caracas","Venezuela Bolivarian Republic of","Embassy / High Commission","Embassy"
"South Africa","55.9","295","17","","","25","Hanoi","Vietnam","Embassy / High Commission","Embassy"
"South Africa","55.9","295","17","","","25","Lusaka","Zambia","Embassy / High Commission","High Commission"
"South Africa","55.9","295","17","","","25","Harare","Zimbabwe","Embassy / High Commission","Embassy"
"South Africa","55.9","295","17","","","25","Sao Paolo","Brazil","Consulate / Consulate-General","Consulate-General"
"South Africa","55.9","295","17","","","25","Toronto","Canada","Consulate / Consulate-General","Consulate-General"
"South Africa","55.9","295","17","","","25","Hong Kong","China","Consulate / Consulate-General","Consulate-General"
"South Africa","55.9","295","17","","","25","Shanghai","China","Consulate / Consulate-General","Consulate-General"
"South Africa","55.9","295","17","","","25","Lubumbashi","Democratic Republic of The Congo","Consulate / Consulate-General","Consulate-General"
"South Africa","55.9","295","17","","","25","Munich","Germany","Consulate / Consulate-General","Consulate-General"
"South Africa","55.9","295","17","","","25","Mumbai","India","Consulate / Consulate-General","Consulate-General"
"South Africa","55.9","295","17","","","25","Milan","Italy","Consulate / Consulate-General","Consulate-General"
"South Africa","55.9","295","17","","","25","Lagos","Nigeria","Consulate / Consulate-General","Consulate-General"
"South Africa","55.9","295","17","","","25","Jeddah","Saudi Arabia","Consulate / Consulate-General","Consulate-General"
"South Africa","55.9","295","17","","","25","Dubai","United Arab Emirates","Consulate / Consulate-General","Consulate-General"
"South Africa","55.9","295","17","","","25","Chicago","United States","Consulate / Consulate-General","Consulate-General"
"South Africa","55.9","295","17","","","25","Los Angeles","United States","Consulate / Consulate-General","Consulate-General"
"South Africa","55.9","295","17","","","25","New York","United States","Consulate / Consulate-General","Consulate-General"
"South Africa","55.9","295","17","","","25","Geneva","Switzerland","Permanent Mission","Mission to UN/Int'l Orgs"
"South Africa","55.9","295","17","","","25","New York","United States","Permanent Mission","Mission to UN"
"South Africa","55.9","295","17","","","25","Ramallah","Palestine*","Other","Representative Office"
"South Africa","55.9","295","17","","","25","Taipei","Taiwan*","Other","Liaison Office"
"Spain","46.4","1232","","6","","9","Kabul","Afghanistan","Embassy / High Commission","Embassy"
"Spain","46.4","1232","","6","","9","Tirana","Albania","Embassy / High Commission","Embassy"
"Spain","46.4","1232","","6","","9","Algiers","Algeria","Embassy / High Commission","Embassy"
"Spain","46.4","1232","","6","","9","Andorre-la-Vieille","Andorra","Embassy / High Commission","Embassy"
"Spain","46.4","1232","","6","","9","Luanda","Angola","Embassy / High Commission","Embassy"
"Spain","46.4","1232","","6","","9","Buenos Aires","Argentina","Embassy / High Commission","Embassy"
"Spain","46.4","1232","","6","","9","Canberra","Australia","Embassy / High Commission","Embassy"
"Spain","46.4","1232","","6","","9","Vienna","Austria","Embassy / High Commission","Embassy"
"Spain","46.4","1232","","6","","9","Dhaka","Bangladesh","Embassy / High Commission","Embassy"
"Spain","46.4","1232","","6","","9","Brussels","Belgium","Embassy / High Commission","Embassy"
"Spain","46.4","1232","","6","","9","La Paz","Bolivia Plurinational State of","Embassy / High Commission","Embassy"
"Spain","46.4","1232","","6","","9","Sarajevo","Bosnia and Herzegovina","Embassy / High Commission","Embassy"
"Spain","46.4","1232","","6","","9","Brasilia","Brazil","Embassy / High Commission","Embassy"
"Spain","46.4","1232","","6","","9","Sofia","Bulgaria","Embassy / High Commission","Embassy"
"Spain","46.4","1232","","6","","9","Yaounde","Cameroon","Embassy / High Commission","Embassy"
"Spain","46.4","1232","","6","","9","Ottawa","Canada","Embassy / High Commission","Embassy"
"Spain","46.4","1232","","6","","9","Praia","Cape Verde","Embassy / High Commission","Embassy"
"Spain","46.4","1232","","6","","9","Santiago","Chile","Embassy / High Commission","Embassy"
"Spain","46.4","1232","","6","","9","Beijing","China","Embassy / High Commission","Embassy"
"Spain","46.4","1232","","6","","9","Bogota","Colombia","Embassy / High Commission","Embassy"
"Spain","46.4","1232","","6","","9","San Jose","Costa Rica","Embassy / High Commission","Embassy"
"Spain","46.4","1232","","6","","9","Abidjan","Cote d'Ivoire","Embassy / High Commission","Embassy"
"Spain","46.4","1232","","6","","9","Zagreb","Croatia","Embassy / High Commission","Embassy"
"Spain","46.4","1232","","6","","9","Havana","Cuba","Embassy / High Commission","Embassy"
"Spain","46.4","1232","","6","","9","Nicosia","Cyprus","Embassy / High Commission","Embassy"
"Spain","46.4","1232","","6","","9","Prague","Czech Republic","Embassy / High Commission","Embassy"
"Spain","46.4","1232","","6","","9","Kinshasa","Democratic Republic of The Congo","Embassy / High Commission","Embassy"
"Spain","46.4","1232","","6","","9","Copenhagen","Denmark","Embassy / High Commission","Embassy"
"Spain","46.4","1232","","6","","9","Santo Domingo","Dominican Republic","Embassy / High Commission","Embassy"
"Spain","46.4","1232","","6","","9","Quito","Ecuador","Embassy / High Commission","Embassy"
"Spain","46.4","1232","","6","","9","Cairo","Egypt","Embassy / High Commission","Embassy"
"Spain","46.4","1232","","6","","9","San Salvador","El Salvador","Embassy / High Commission","Embassy"
"Spain","46.4","1232","","6","","9","Malabo","Equatorial Guinea","Embassy / High Commission","Embassy"
"Spain","46.4","1232","","6","","9","Talinn","Estonia","Embassy / High Commission","Embassy"
"Spain","46.4","1232","","6","","9","Addis Ababa","Ethiopia","Embassy / High Commission","Embassy"
"Spain","46.4","1232","","6","","9","Helsinki","Finland","Embassy / High Commission","Embassy"
"Spain","46.4","1232","","6","","9","Paris","France","Embassy / High Commission","Embassy"
"Spain","46.4","1232","","6","","9","Libreville","Gabon","Embassy / High Commission","Embassy"
"Spain","46.4","1232","","6","","9","Berlin","Germany","Embassy / High Commission","Embassy"
"Spain","46.4","1232","","6","","9","Accra","Ghana","Embassy / High Commission","Embassy"
"Spain","46.4","1232","","6","","9","Athens","Greece","Embassy / High Commission","Embassy"
"Spain","46.4","1232","","6","","9","Guatemala City","Guatemala","Embassy / High Commission","Embassy"
"Spain","46.4","1232","","6","","9","Conakry","Guinea","Embassy / High Commission","Embassy"
"Spain","46.4","1232","","6","","9","Bissau","Guinea-Bissau","Embassy / High Commission","Embassy"
"Spain","46.4","1232","","6","","9","Port-au-Prince","Haiti","Embassy / High Commission","Embassy"
"Spain","46.4","1232","","6","","9","Tegucigalpa","Honduras","Embassy / High Commission","Embassy"
"Spain","46.4","1232","","6","","9","Budapest","Hungary","Embassy / High Commission","Embassy"
"Spain","46.4","1232","","6","","9","New Delhi","India","Embassy / High Commission","Embassy"
"Spain","46.4","1232","","6","","9","Jakarta","Indonesia","Embassy / High Commission","Embassy"
"Spain","46.4","1232","","6","","9","Tehran","Iran Islamic Republic of","Embassy / High Commission","Embassy"
"Spain","46.4","1232","","6","","9","Baghdad","Iraq","Embassy / High Commission","Embassy"
"Spain","46.4","1232","","6","","9","Dublin","Ireland","Embassy / High Commission","Embassy"
"Spain","46.4","1232","","6","","9","Tel Aviv","Israel","Embassy / High Commission","Embassy"
"Spain","46.4","1232","","6","","9","Rome","Italy","Embassy / High Commission","Embassy"
"Spain","46.4","1232","","6","","9","Kingston","Jamaica","Embassy / High Commission","Embassy"
"Spain","46.4","1232","","6","","9","Tokyo","Japan","Embassy / High Commission","Embassy"
"Spain","46.4","1232","","6","","9","Amman","Jordan","Embassy / High Commission","Embassy"
"Spain","46.4","1232","","6","","9","Astana","Kazakhstan","Embassy / High Commission","Embassy"
"Spain","46.4","1232","","6","","9","Nairobi","Kenya","Embassy / High Commission","Embassy"
"Spain","46.4","1232","","6","","9","Seoul","Korea Republic of (South Korea)","Embassy / High Commission","Embassy"
"Spain","46.4","1232","","6","","9","Kuwait City","Kuwait","Embassy / High Commission","Embassy"
"Spain","46.4","1232","","6","","9","Riga","Latvia","Embassy / High Commission","Embassy"
"Spain","46.4","1232","","6","","9","Beirut","Lebanon","Embassy / High Commission","Embassy"
"Spain","46.4","1232","","6","","9","Vilnius","Lithuania","Embassy / High Commission","Embassy"
"Spain","46.4","1232","","6","","9","Luxembourg","Luxembourg","Embassy / High Commission","Embassy"
"Spain","46.4","1232","","6","","9","Skopje","Macedonia the former Yugoslav Republic of","Embassy / High Commission","Embassy"
"Spain","46.4","1232","","6","","9","Kuala Lumpur","Malaysia","Embassy / High Commission","Embassy"
"Spain","46.4","1232","","6","","9","Bamako","Mali","Embassy / High Commission","Embassy"
"Spain","46.4","1232","","6","","9","Valletta","Malta","Embassy / High Commission","Embassy"
"Spain","46.4","1232","","6","","9","Nouakchott","Mauritania","Embassy / High Commission","Embassy"
"Spain","46.4","1232","","6","","9","Mexico City","Mexico","Embassy / High Commission","Embassy"
"Spain","46.4","1232","","6","","9","Rabat","Morocco","Embassy / High Commission","Embassy"
