"COUNTRY","POPULATION (M)","GDP (B, USD)","G20 RANK","OECD RANK","OVERALL RANK","POST CITY","POST COUNTRY","TYPE OF POST","POST TYPE TITLE"
"Spain","46.4","1381","","7","10","Paris","France","Permanent Mission","Mission to OECD"
"Spain","46.4","1381","","7","10","Paris","France","Permanent Mission","Mission to UNESCO"
"Spain","46.4","1381","","7","10","Strasbourg","France","Permanent Mission","Mission to CoE"
"Spain","46.4","1381","","7","10","Geneva","Switzerland","Permanent Mission","Mission to UN"
"Spain","46.4","1381","","7","10","New York","United States","Permanent Mission","Mission to UN"
"Spain","46.4","1381","","7","10","Washington DC","United States","Permanent Mission","Mission to OAS"
"Sweden","9.7","571","","23","31","Kabul","Afghanistan","Embassy / High Commission","Embassy"
"Sweden","9.7","571","","23","31","Tirana","Albania","Embassy / High Commission","Embassy"
"Sweden","9.7","571","","23","31","Algiers","Algeria","Embassy / High Commission","Embassy"
"Sweden","9.7","571","","23","31","Luanda","Angola","Embassy / High Commission","Embassy"
"Sweden","9.7","571","","23","31","Buenos Aires","Argentina","Embassy / High Commission","Embassy"
"Sweden","9.7","571","","23","31","Canberra","Australia","Embassy / High Commission","Embassy"
"Sweden","9.7","571","","23","31","Vienna","Austria","Embassy / High Commission","Embassy and Mission to UN"
"Sweden","9.7","571","","23","31","Dhaka","Bangladesh","Embassy / High Commission","Embassy"
"Sweden","9.7","571","","23","31","Minsk","Belarus","Embassy / High Commission","Embassy"
"Sweden","9.7","571","","23","31","Sarajevo","Bosnia and Herzegovina","Embassy / High Commission","Embassy"
"Sweden","9.7","571","","23","31","Brasilia","Brazil","Embassy / High Commission","Embassy"
"Sweden","9.7","571","","23","31","Ouagadougou","Burkina Faso","Embassy / High Commission","Embassy"
"Sweden","9.7","571","","23","31","Phnom Penh","Cambodia","Embassy / High Commission","Embassy"
"Sweden","9.7","571","","23","31","Ottawa","Canada","Embassy / High Commission","Embassy"
"Sweden","9.7","571","","23","31","Santiago","Chile","Embassy / High Commission","Embassy"
"Sweden","9.7","571","","23","31","Beijing","China","Embassy / High Commission","Embassy"
"Sweden","9.7","571","","23","31","Bogota","Colombia","Embassy / High Commission","Embassy"
"Sweden","9.7","571","","23","31","Zagreb","Croatia","Embassy / High Commission","Embassy"
"Sweden","9.7","571","","23","31","Havana","Cuba","Embassy / High Commission","Embassy"
"Sweden","9.7","571","","23","31","Nicosia","Cyprus","Embassy / High Commission","Embassy"
"Sweden","9.7","571","","23","31","Prague","Czech Republic","Embassy / High Commission","Embassy"
"Sweden","9.7","571","","23","31","Kinshasa","Democratic Republic of The Congo","Embassy / High Commission","Embassy"
"Sweden","9.7","571","","23","31","Copenhagen","Denmark","Embassy / High Commission","Embassy"
"Sweden","9.7","571","","23","31","Cairo","Egypt","Embassy / High Commission","Embassy"
"Sweden","9.7","571","","23","31","Talinn","Estonia","Embassy / High Commission","Embassy"
"Sweden","9.7","571","","23","31","Addis Ababa","Ethiopia","Embassy / High Commission","Embassy"
"Sweden","9.7","571","","23","31","Helsinki","Finland","Embassy / High Commission","Embassy"
"Sweden","9.7","571","","23","31","Paris","France","Embassy / High Commission","Embassy"
"Sweden","9.7","571","","23","31","Tbilisi","Georgia","Embassy / High Commission","Embassy"
"Sweden","9.7","571","","23","31","Berlin","Germany","Embassy / High Commission","Embassy"
"Sweden","9.7","571","","23","31","Athens","Greece","Embassy / High Commission","Embassy"
"Sweden","9.7","571","","23","31","Guatemala City","Guatemala","Embassy / High Commission","Embassy"
"Sweden","9.7","571","","23","31","Budapest","Hungary","Embassy / High Commission","Embassy"
"Sweden","9.7","571","","23","31","Reykjavik","Iceland","Embassy / High Commission","Embassy"
"Sweden","9.7","571","","23","31","New Delhi","India","Embassy / High Commission","Embassy"
"Sweden","9.7","571","","23","31","Jakarta","Indonesia","Embassy / High Commission","Embassy"
"Sweden","9.7","571","","23","31","Tehran","Iran Islamic Republic of","Embassy / High Commission","Embassy"
"Sweden","9.7","571","","23","31","Baghdad","Iraq","Embassy / High Commission","Embassy"
"Sweden","9.7","571","","23","31","Tel Aviv","Israel","Embassy / High Commission","Embassy"
"Sweden","9.7","571","","23","31","Rome","Italy","Embassy / High Commission","Embassy"
"Sweden","9.7","571","","23","31","Tokyo","Japan","Embassy / High Commission","Embassy"
"Sweden","9.7","571","","23","31","Amman","Jordan","Embassy / High Commission","Embassy"
"Sweden","9.7","571","","23","31","Astana","Kazakhstan","Embassy / High Commission","Embassy"
"Sweden","9.7","571","","23","31","Nairobi","Kenya","Embassy / High Commission","Embassy"
